label_id	morphocontext_clust_color	gene_clust_color	manually_segm_color
4630.0	255-23-190-207	255-44-160-44	255-152-223-138
4631.0	255-158-218-229	255-140-86-75	255-152-223-138
4632.0	255-158-218-229	255-44-160-44	255-152-223-138
4633.0	255-158-218-229	255-44-160-44	255-158-218-229
4635.0	255-158-218-229	255-197-176-213	255-219-219-141
4636.0	0-0-0-0	255-219-219-141	255-219-219-141
4637.0	255-23-190-207	255-31-119-180	255-219-219-141
4639.0	0-0-0-0	255-31-119-180	255-219-219-141
4640.0	0-0-0-0	255-140-86-75	255-158-218-229
4642.0	255-158-218-229	255-158-218-229	255-158-218-229
4643.0	255-158-218-229	255-44-160-44	255-158-218-229
4646.0	255-158-218-229	255-158-218-229	255-158-218-229
4647.0	255-158-218-229	255-219-219-141	255-158-218-229
4648.0	255-158-218-229	255-219-219-141	255-219-219-141
4649.0	255-158-218-229	255-219-219-141	255-219-219-141
4650.0	255-158-218-229	255-219-219-141	255-219-219-141
4652.0	255-158-218-229	255-219-219-141	255-219-219-141
4654.0	255-158-218-229	255-219-219-141	255-219-219-141
4655.0	0-0-0-0	255-31-119-180	255-219-219-141
4656.0	255-23-190-207	255-31-119-180	255-219-219-141
4660.0	0-0-0-0	255-158-218-229	255-158-218-229
4663.0	0-0-0-0	255-158-218-229	255-158-218-229
4664.0	255-23-190-207	255-158-218-229	255-158-218-229
4665.0	255-23-190-207	255-158-218-229	255-158-218-229
4670.0	255-23-190-207	255-158-218-229	255-158-218-229
4676.0	0-0-0-0	0-0-0-0	0-0-0-0
4677.0	0-0-0-0	0-0-0-0	255-152-223-138
4680.0	255-148-103-189	255-44-160-44	255-152-223-138
4681.0	255-31-119-180	255-44-160-44	255-158-218-229
4682.0	0-0-0-0	255-158-218-229	0-0-0-0
4683.0	0-0-0-0	255-158-218-229	0-0-0-0
4690.0	0-0-0-0	255-196-156-148	0-0-0-0
4692.0	0-0-0-0	255-44-160-44	0-0-0-0
4693.0	0-0-0-0	0-0-0-0	0-0-0-0
4697.0	255-158-218-229	255-44-160-44	255-158-218-229
4698.0	255-158-218-229	255-158-218-229	255-158-218-229
4699.0	0-0-0-0	255-196-156-148	0-0-0-0
4706.0	0-0-0-0	0-0-0-0	0-0-0-0
4713.0	255-152-223-138	255-152-223-138	0-0-0-0
4714.0	0-0-0-0	255-44-160-44	0-0-0-0
4716.0	0-0-0-0	0-0-0-0	0-0-0-0
4719.0	255-152-223-138	255-152-223-138	0-0-0-0
4726.0	255-23-190-207	255-158-218-229	255-158-218-229
4727.0	255-23-190-207	255-158-218-229	255-158-218-229
4728.0	255-23-190-207	255-158-218-229	255-158-218-229
4729.0	255-23-190-207	255-158-218-229	255-158-218-229
4732.0	0-0-0-0	0-0-0-0	0-0-0-0
4738.0	0-0-0-0	0-0-0-0	0-0-0-0
4751.0	0-0-0-0	0-0-0-0	0-0-0-0
4752.0	0-0-0-0	0-0-0-0	0-0-0-0
4753.0	255-152-223-138	0-0-0-0	0-0-0-0
4754.0	255-23-190-207	255-219-219-141	255-158-218-229
4755.0	255-23-190-207	255-219-219-141	255-219-219-141
4756.0	255-23-190-207	255-158-218-229	255-158-218-229
4757.0	255-23-190-207	255-158-218-229	255-158-218-229
4759.0	255-23-190-207	255-158-218-229	255-158-218-229
4760.0	255-23-190-207	255-158-218-229	255-158-218-229
4761.0	0-0-0-0	0-0-0-0	0-0-0-0
4765.0	0-0-0-0	255-44-160-44	0-0-0-0
4767.0	0-0-0-0	0-0-0-0	0-0-0-0
4769.0	0-0-0-0	0-0-0-0	0-0-0-0
4774.0	0-0-0-0	0-0-0-0	0-0-0-0
4776.0	255-158-218-229	255-219-219-141	255-219-219-141
4777.0	255-23-190-207	255-219-219-141	255-219-219-141
4778.0	255-23-190-207	255-219-219-141	255-219-219-141
4779.0	255-23-190-207	255-219-219-141	255-219-219-141
4780.0	255-23-190-207	255-219-219-141	255-219-219-141
4785.0	255-23-190-207	255-219-219-141	255-219-219-141
4786.0	255-23-190-207	255-219-219-141	255-219-219-141
4787.0	255-23-190-207	255-158-218-229	255-219-219-141
4788.0	255-23-190-207	255-31-119-180	255-219-219-141
4790.0	0-0-0-0	255-44-160-44	0-0-0-0
4791.0	255-140-86-75	255-44-160-44	255-152-223-138
4792.0	255-158-218-229	255-197-176-213	255-152-223-138
4793.0	255-158-218-229	255-197-176-213	255-152-223-138
4794.0	255-158-218-229	255-44-160-44	255-158-218-229
4796.0	255-23-190-207	255-219-219-141	255-219-219-141
4797.0	255-23-190-207	255-31-119-180	255-219-219-141
4803.0	255-158-218-229	255-158-218-229	255-158-218-229
4805.0	255-158-218-229	255-219-219-141	255-158-218-229
4806.0	255-158-218-229	255-219-219-141	255-158-218-229
4807.0	255-158-218-229	255-219-219-141	255-219-219-141
4808.0	255-158-218-229	255-219-219-141	255-219-219-141
4810.0	255-158-218-229	255-31-119-180	255-219-219-141
4812.0	255-23-190-207	255-31-119-180	255-219-219-141
4813.0	0-0-0-0	255-31-119-180	0-0-0-0
4815.0	0-0-0-0	255-31-119-180	255-219-219-141
4817.0	0-0-0-0	255-158-218-229	0-0-0-0
4818.0	255-31-119-180	255-158-218-229	255-158-218-229
4819.0	255-158-218-229	255-219-219-141	255-219-219-141
4820.0	255-158-218-229	255-158-218-229	255-219-219-141
4821.0	255-158-218-229	255-31-119-180	255-219-219-141
4822.0	255-31-119-180	255-31-119-180	255-219-219-141
4826.0	0-0-0-0	255-31-119-180	255-158-218-229
4827.0	0-0-0-0	255-31-119-180	255-158-218-229
4828.0	255-23-190-207	0-0-0-0	255-219-219-141
4830.0	255-31-119-180	255-31-119-180	255-219-219-141
4831.0	0-0-0-0	0-0-0-0	0-0-0-0
4832.0	0-0-0-0	0-0-0-0	0-0-0-0
4833.0	0-0-0-0	0-0-0-0	0-0-0-0
4838.0	255-148-103-189	255-44-160-44	255-152-223-138
4839.0	0-0-0-0	255-44-160-44	0-0-0-0
4840.0	255-148-103-189	255-44-160-44	255-152-223-138
4841.0	255-158-218-229	255-44-160-44	255-152-223-138
4843.0	255-158-218-229	255-44-160-44	255-158-218-229
4848.0	0-0-0-0	0-0-0-0	0-0-0-0
4850.0	0-0-0-0	0-0-0-0	0-0-0-0
4851.0	255-158-218-229	255-44-160-44	255-158-218-229
4852.0	255-158-218-229	255-44-160-44	255-158-218-229
4853.0	0-0-0-0	255-44-160-44	0-0-0-0
4854.0	255-158-218-229	255-158-218-229	255-158-218-229
4858.0	0-0-0-0	255-44-160-44	0-0-0-0
4859.0	0-0-0-0	255-196-156-148	0-0-0-0
4868.0	0-0-0-0	255-152-223-138	0-0-0-0
4869.0	255-152-223-138	255-152-223-138	0-0-0-0
4870.0	255-152-223-138	255-152-223-138	0-0-0-0
4879.0	255-158-218-229	255-197-176-213	255-158-218-229
4880.0	255-158-218-229	255-44-160-44	255-158-218-229
4881.0	255-158-218-229	255-158-218-229	255-158-218-229
4882.0	255-158-218-229	255-158-218-229	255-158-218-229
4885.0	0-0-0-0	255-196-156-148	0-0-0-0
4888.0	255-152-223-138	255-152-223-138	0-0-0-0
4892.0	0-0-0-0	0-0-0-0	0-0-0-0
4896.0	255-158-218-229	255-219-219-141	255-158-218-229
4897.0	255-23-190-207	255-158-218-229	255-158-218-229
4898.0	0-0-0-0	255-158-218-229	255-158-218-229
4900.0	0-0-0-0	0-0-0-0	0-0-0-0
4909.0	0-0-0-0	0-0-0-0	0-0-0-0
4915.0	0-0-0-0	0-0-0-0	0-0-0-0
4927.0	0-0-0-0	0-0-0-0	0-0-0-0
4929.0	0-0-0-0	0-0-0-0	0-0-0-0
4930.0	0-0-0-0	0-0-0-0	0-0-0-0
4932.0	0-0-0-0	0-0-0-0	0-0-0-0
4933.0	0-0-0-0	0-0-0-0	0-0-0-0
4934.0	0-0-0-0	0-0-0-0	0-0-0-0
4935.0	0-0-0-0	0-0-0-0	0-0-0-0
4936.0	0-0-0-0	0-0-0-0	0-0-0-0
4938.0	255-23-190-207	255-219-219-141	255-219-219-141
4939.0	255-23-190-207	255-158-218-229	255-219-219-141
4944.0	255-23-190-207	255-219-219-141	255-219-219-141
4945.0	255-23-190-207	255-219-219-141	255-219-219-141
4946.0	255-23-190-207	255-219-219-141	255-219-219-141
4947.0	0-0-0-0	255-31-119-180	255-219-219-141
4948.0	255-23-190-207	255-31-119-180	255-219-219-141
4950.0	0-0-0-0	0-0-0-0	0-0-0-0
4951.0	0-0-0-0	0-0-0-0	0-0-0-0
4952.0	0-0-0-0	0-0-0-0	0-0-0-0
4953.0	0-0-0-0	0-0-0-0	0-0-0-0
4954.0	0-0-0-0	0-0-0-0	0-0-0-0
4955.0	255-158-218-229	255-44-160-44	255-158-218-229
4957.0	255-23-190-207	255-31-119-180	255-219-219-141
4961.0	0-0-0-0	0-0-0-0	0-0-0-0
4962.0	0-0-0-0	255-140-86-75	0-0-0-0
4964.0	255-140-86-75	255-140-86-75	0-0-0-0
4965.0	255-158-218-229	255-44-160-44	255-158-218-229
4966.0	255-158-218-229	255-44-160-44	255-158-218-229
4967.0	255-158-218-229	255-44-160-44	255-158-218-229
4968.0	0-0-0-0	255-158-218-229	255-158-218-229
4969.0	0-0-0-0	255-31-119-180	255-158-218-229
4972.0	255-158-218-229	255-219-219-141	255-158-218-229
4974.0	255-158-218-229	255-219-219-141	255-219-219-141
4975.0	255-158-218-229	255-219-219-141	255-219-219-141
4977.0	255-158-218-229	255-219-219-141	255-219-219-141
4978.0	255-158-218-229	255-31-119-180	255-219-219-141
4979.0	255-158-218-229	255-219-219-141	255-219-219-141
4985.0	255-23-190-207	255-158-218-229	255-158-218-229
4986.0	0-0-0-0	255-158-218-229	0-0-0-0
4987.0	255-23-190-207	255-31-119-180	255-219-219-141
4988.0	255-158-218-229	255-219-219-141	255-219-219-141
4989.0	255-158-218-229	255-31-119-180	255-219-219-141
4990.0	255-158-218-229	255-31-119-180	255-219-219-141
4991.0	255-31-119-180	255-31-119-180	255-219-219-141
4992.0	255-158-218-229	255-31-119-180	255-219-219-141
4995.0	0-0-0-0	255-158-218-229	255-158-218-229
4997.0	0-0-0-0	0-0-0-0	255-227-119-194
4998.0	0-0-0-0	255-158-218-229	255-158-218-229
5001.0	0-0-0-0	0-0-0-0	0-0-0-0
5002.0	0-0-0-0	255-197-176-213	0-0-0-0
5003.0	0-0-0-0	0-0-0-0	0-0-0-0
5004.0	0-0-0-0	0-0-0-0	0-0-0-0
5005.0	0-0-0-0	0-0-0-0	0-0-0-0
5006.0	0-0-0-0	255-140-86-75	0-0-0-0
5009.0	0-0-0-0	0-0-0-0	0-0-0-0
5011.0	0-0-0-0	255-196-156-148	0-0-0-0
5014.0	0-0-0-0	0-0-0-0	0-0-0-0
5015.0	0-0-0-0	0-0-0-0	0-0-0-0
5016.0	255-148-103-189	255-44-160-44	255-152-223-138
5017.0	0-0-0-0	0-0-0-0	0-0-0-0
5018.0	255-148-103-189	255-44-160-44	255-152-223-138
5021.0	0-0-0-0	255-197-176-213	0-0-0-0
5028.0	0-0-0-0	255-44-160-44	0-0-0-0
5033.0	255-148-103-189	255-44-160-44	255-152-223-138
5037.0	255-158-218-229	255-44-160-44	255-158-218-229
5038.0	255-31-119-180	255-158-218-229	255-158-218-229
5039.0	255-31-119-180	255-158-218-229	255-158-218-229
5040.0	255-31-119-180	255-158-218-229	255-158-218-229
5041.0	255-31-119-180	255-158-218-229	255-158-218-229
5042.0	0-0-0-0	255-158-218-229	255-158-218-229
5043.0	0-0-0-0	255-158-218-229	255-158-218-229
5044.0	255-23-190-207	0-0-0-0	0-0-0-0
5046.0	0-0-0-0	255-44-160-44	0-0-0-0
5047.0	0-0-0-0	255-44-160-44	0-0-0-0
5049.0	0-0-0-0	255-196-156-148	0-0-0-0
5065.0	0-0-0-0	0-0-0-0	0-0-0-0
5067.0	0-0-0-0	255-44-160-44	0-0-0-0
5068.0	0-0-0-0	255-196-156-148	0-0-0-0
5069.0	255-197-176-213	255-44-160-44	255-158-218-229
5073.0	255-158-218-229	255-158-218-229	255-158-218-229
5074.0	255-31-119-180	255-158-218-229	255-158-218-229
5075.0	255-31-119-180	255-158-218-229	255-158-218-229
5077.0	0-0-0-0	255-158-218-229	255-158-218-229
5078.0	255-31-119-180	255-158-218-229	255-158-218-229
5079.0	255-31-119-180	255-158-218-229	255-158-218-229
5080.0	255-31-119-180	255-158-218-229	255-158-218-229
5084.0	255-152-223-138	255-152-223-138	0-0-0-0
5088.0	0-0-0-0	0-0-0-0	0-0-0-0
5094.0	255-152-223-138	0-0-0-0	0-0-0-0
5096.0	0-0-0-0	0-0-0-0	0-0-0-0
5099.0	255-23-190-207	255-158-218-229	255-158-218-229
5100.0	255-23-190-207	255-158-218-229	255-158-218-229
5101.0	255-23-190-207	255-158-218-229	255-158-218-229
5102.0	255-23-190-207	255-158-218-229	255-158-218-229
5123.0	255-23-190-207	255-219-219-141	255-219-219-141
5124.0	255-23-190-207	255-219-219-141	255-158-218-229
5125.0	255-23-190-207	255-219-219-141	255-219-219-141
5128.0	0-0-0-0	255-196-156-148	0-0-0-0
5129.0	0-0-0-0	0-0-0-0	0-0-0-0
5131.0	0-0-0-0	0-0-0-0	0-0-0-0
5133.0	0-0-0-0	0-0-0-0	0-0-0-0
5134.0	255-152-223-138	0-0-0-0	0-0-0-0
5141.0	0-0-0-0	0-0-0-0	0-0-0-0
5143.0	255-23-190-207	255-219-219-141	255-219-219-141
5144.0	255-23-190-207	255-219-219-141	255-219-219-141
5145.0	255-23-190-207	0-0-0-0	255-219-219-141
5148.0	0-0-0-0	0-0-0-0	0-0-0-0
5149.0	0-0-0-0	0-0-0-0	0-0-0-0
5151.0	0-0-0-0	255-44-160-44	0-0-0-0
5152.0	0-0-0-0	255-44-160-44	0-0-0-0
5153.0	255-23-190-207	255-31-119-180	255-219-219-141
5157.0	0-0-0-0	0-0-0-0	0-0-0-0
5158.0	255-197-176-213	255-44-160-44	255-158-218-229
5161.0	0-0-0-0	255-31-119-180	255-219-219-141
5165.0	255-140-86-75	255-140-86-75	255-140-86-75
5166.0	0-0-0-0	255-140-86-75	0-0-0-0
5169.0	0-0-0-0	255-158-218-229	0-0-0-0
5172.0	255-158-218-229	255-31-119-180	255-158-218-229
5173.0	255-158-218-229	255-219-219-141	255-219-219-141
5175.0	255-31-119-180	255-31-119-180	255-219-219-141
5176.0	255-158-218-229	255-31-119-180	255-219-219-141
5178.0	0-0-0-0	255-31-119-180	0-0-0-0
5179.0	0-0-0-0	255-31-119-180	255-219-219-141
5180.0	0-0-0-0	255-31-119-180	0-0-0-0
5183.0	255-31-119-180	255-158-218-229	255-158-218-229
5185.0	0-0-0-0	255-158-218-229	0-0-0-0
5186.0	255-31-119-180	255-158-218-229	255-158-218-229
5187.0	255-31-119-180	255-158-218-229	255-158-218-229
5188.0	0-0-0-0	255-158-218-229	255-158-218-229
5189.0	255-31-119-180	255-158-218-229	255-158-218-229
5191.0	0-0-0-0	255-158-218-229	0-0-0-0
5193.0	255-31-119-180	255-158-218-229	255-158-218-229
5194.0	255-31-119-180	255-158-218-229	255-158-218-229
5195.0	255-148-103-189	255-158-218-229	255-158-218-229
5196.0	255-158-218-229	255-31-119-180	255-219-219-141
5197.0	0-0-0-0	255-31-119-180	0-0-0-0
5198.0	255-158-218-229	255-31-119-180	255-219-219-141
5200.0	255-31-119-180	255-31-119-180	255-219-219-141
5202.0	255-158-218-229	255-31-119-180	255-219-219-141
5204.0	255-31-119-180	255-158-218-229	255-158-218-229
5205.0	255-31-119-180	255-158-218-229	255-158-218-229
5206.0	255-148-103-189	255-158-218-229	255-158-218-229
5207.0	0-0-0-0	0-0-0-0	255-227-119-194
5208.0	255-23-190-207	0-0-0-0	255-227-119-194
5214.0	0-0-0-0	255-197-176-213	0-0-0-0
5215.0	255-148-103-189	255-197-176-213	0-0-0-0
5217.0	0-0-0-0	0-0-0-0	0-0-0-0
5218.0	0-0-0-0	255-196-156-148	0-0-0-0
5219.0	0-0-0-0	255-196-156-148	0-0-0-0
5220.0	0-0-0-0	255-44-160-44	0-0-0-0
5221.0	0-0-0-0	0-0-0-0	0-0-0-0
5223.0	0-0-0-0	255-44-160-44	0-0-0-0
5224.0	0-0-0-0	0-0-0-0	0-0-0-0
5225.0	0-0-0-0	0-0-0-0	0-0-0-0
5229.0	255-148-103-189	255-197-176-213	0-0-0-0
5230.0	255-148-103-189	255-197-176-213	0-0-0-0
5234.0	0-0-0-0	0-0-0-0	255-140-86-75
5244.0	0-0-0-0	0-0-0-0	0-0-0-0
5247.0	255-197-176-213	255-197-176-213	255-152-223-138
5248.0	255-148-103-189	255-44-160-44	255-152-223-138
5249.0	255-158-218-229	255-44-160-44	255-158-218-229
5250.0	255-31-119-180	255-44-160-44	255-158-218-229
5251.0	255-197-176-213	255-44-160-44	255-158-218-229
5253.0	255-31-119-180	255-158-218-229	255-158-218-229
5254.0	255-31-119-180	255-158-218-229	255-158-218-229
5257.0	0-0-0-0	0-0-0-0	0-0-0-0
5260.0	0-0-0-0	0-0-0-0	0-0-0-0
5261.0	0-0-0-0	0-0-0-0	0-0-0-0
5269.0	0-0-0-0	0-0-0-0	0-0-0-0
5270.0	0-0-0-0	0-0-0-0	0-0-0-0
5271.0	0-0-0-0	255-44-160-44	0-0-0-0
5272.0	255-197-176-213	255-31-119-180	255-158-218-229
5273.0	0-0-0-0	255-44-160-44	255-158-218-229
5274.0	255-31-119-180	255-158-218-229	255-158-218-229
5275.0	255-197-176-213	255-31-119-180	255-158-218-229
5276.0	255-197-176-213	255-31-119-180	255-158-218-229
5277.0	255-197-176-213	255-31-119-180	255-158-218-229
5278.0	255-197-176-213	255-158-218-229	255-158-218-229
5279.0	255-31-119-180	255-158-218-229	255-158-218-229
5280.0	255-31-119-180	255-158-218-229	255-158-218-229
5281.0	0-0-0-0	255-158-218-229	255-158-218-229
5283.0	255-31-119-180	255-158-218-229	255-158-218-229
5284.0	0-0-0-0	0-0-0-0	255-227-119-194
5286.0	0-0-0-0	255-196-156-148	0-0-0-0
5287.0	0-0-0-0	0-0-0-0	0-0-0-0
5300.0	0-0-0-0	0-0-0-0	0-0-0-0
5303.0	0-0-0-0	0-0-0-0	0-0-0-0
5304.0	255-197-176-213	255-31-119-180	255-158-218-229
5305.0	255-23-190-207	255-158-218-229	255-158-218-229
5307.0	0-0-0-0	255-197-176-213	0-0-0-0
5316.0	0-0-0-0	0-0-0-0	0-0-0-0
5325.0	0-0-0-0	0-0-0-0	0-0-0-0
5330.0	0-0-0-0	0-0-0-0	0-0-0-0
5332.0	0-0-0-0	0-0-0-0	0-0-0-0
5334.0	0-0-0-0	0-0-0-0	0-0-0-0
5335.0	255-23-190-207	255-158-218-229	255-158-218-229
5336.0	255-23-190-207	255-158-218-229	255-158-218-229
5337.0	255-197-176-213	255-219-219-141	255-158-218-229
5338.0	255-23-190-207	255-219-219-141	255-219-219-141
5339.0	255-23-190-207	255-31-119-180	255-158-218-229
5340.0	255-23-190-207	255-31-119-180	255-158-218-229
5341.0	255-23-190-207	255-31-119-180	255-219-219-141
5342.0	255-227-119-194	255-31-119-180	255-227-119-194
5343.0	255-148-103-189	255-197-176-213	0-0-0-0
5344.0	255-148-103-189	255-197-176-213	0-0-0-0
5345.0	255-148-103-189	255-197-176-213	0-0-0-0
5346.0	255-148-103-189	255-197-176-213	0-0-0-0
5350.0	0-0-0-0	0-0-0-0	0-0-0-0
5351.0	0-0-0-0	0-0-0-0	0-0-0-0
5353.0	0-0-0-0	0-0-0-0	0-0-0-0
5356.0	0-0-0-0	0-0-0-0	0-0-0-0
5358.0	0-0-0-0	0-0-0-0	0-0-0-0
5359.0	0-0-0-0	0-0-0-0	0-0-0-0
5361.0	255-158-218-229	255-219-219-141	255-219-219-141
5363.0	255-23-190-207	255-219-219-141	255-219-219-141
5365.0	0-0-0-0	0-0-0-0	0-0-0-0
5366.0	0-0-0-0	255-44-160-44	0-0-0-0
5368.0	0-0-0-0	0-0-0-0	0-0-0-0
5370.0	255-23-190-207	255-219-219-141	255-219-219-141
5372.0	0-0-0-0	255-31-119-180	255-219-219-141
5373.0	255-23-190-207	255-31-119-180	255-219-219-141
5377.0	0-0-0-0	0-0-0-0	0-0-0-0
5379.0	0-0-0-0	255-140-86-75	0-0-0-0
5381.0	0-0-0-0	0-0-0-0	255-152-223-138
5382.0	255-197-176-213	0-0-0-0	255-152-223-138
5384.0	255-23-190-207	255-219-219-141	255-219-219-141
5385.0	255-23-190-207	255-31-119-180	255-219-219-141
5386.0	255-23-190-207	255-31-119-180	255-219-219-141
5389.0	255-140-86-75	255-140-86-75	255-140-86-75
5390.0	255-140-86-75	255-140-86-75	255-140-86-75
5391.0	255-158-218-229	255-31-119-180	255-158-218-229
5392.0	255-31-119-180	255-31-119-180	255-158-218-229
5393.0	255-158-218-229	255-31-119-180	255-158-218-229
5394.0	0-0-0-0	255-158-218-229	255-158-218-229
5397.0	255-158-218-229	255-31-119-180	255-158-218-229
5398.0	255-31-119-180	255-31-119-180	255-158-218-229
5401.0	255-158-218-229	255-158-218-229	255-158-218-229
5402.0	255-158-218-229	255-31-119-180	255-158-218-229
5403.0	255-227-119-194	255-158-218-229	255-158-218-229
5404.0	255-158-218-229	255-158-218-229	255-158-218-229
5405.0	255-158-218-229	255-219-219-141	255-219-219-141
5406.0	255-158-218-229	255-31-119-180	255-219-219-141
5407.0	255-158-218-229	255-31-119-180	255-219-219-141
5408.0	0-0-0-0	255-31-119-180	0-0-0-0
5409.0	0-0-0-0	255-31-119-180	255-219-219-141
5412.0	0-0-0-0	0-0-0-0	0-0-0-0
5414.0	0-0-0-0	255-31-119-180	0-0-0-0
5416.0	0-0-0-0	255-158-218-229	255-158-218-229
5417.0	255-31-119-180	255-158-218-229	255-158-218-229
5418.0	255-31-119-180	255-158-218-229	255-158-218-229
5419.0	255-31-119-180	255-158-218-229	255-158-218-229
5421.0	0-0-0-0	255-158-218-229	255-158-218-229
5422.0	255-31-119-180	255-158-218-229	255-158-218-229
5424.0	0-0-0-0	0-0-0-0	0-0-0-0
5426.0	255-158-218-229	255-31-119-180	255-219-219-141
5427.0	255-158-218-229	255-31-119-180	255-219-219-141
5428.0	255-158-218-229	255-31-119-180	255-219-219-141
5429.0	255-31-119-180	255-31-119-180	255-219-219-141
5431.0	0-0-0-0	255-31-119-180	0-0-0-0
5435.0	255-31-119-180	255-158-218-229	255-158-218-229
5436.0	255-31-119-180	255-158-218-229	255-158-218-229
5437.0	0-0-0-0	255-31-119-180	255-227-119-194
5438.0	255-23-190-207	0-0-0-0	255-227-119-194
5444.0	0-0-0-0	255-196-156-148	0-0-0-0
5445.0	255-148-103-189	255-197-176-213	0-0-0-0
5446.0	255-148-103-189	255-197-176-213	0-0-0-0
5448.0	0-0-0-0	0-0-0-0	0-0-0-0
5449.0	0-0-0-0	255-44-160-44	0-0-0-0
5455.0	255-140-86-75	255-140-86-75	255-140-86-75
5456.0	255-140-86-75	0-0-0-0	255-140-86-75
5457.0	0-0-0-0	0-0-0-0	0-0-0-0
5467.0	0-0-0-0	255-44-160-44	0-0-0-0
5469.0	255-152-223-138	0-0-0-0	0-0-0-0
5472.0	255-197-176-213	255-197-176-213	255-152-223-138
5474.0	255-158-218-229	255-44-160-44	255-158-218-229
5475.0	0-0-0-0	255-158-218-229	255-158-218-229
5476.0	0-0-0-0	255-158-218-229	255-158-218-229
5477.0	0-0-0-0	255-44-160-44	0-0-0-0
5496.0	0-0-0-0	0-0-0-0	0-0-0-0
5500.0	255-197-176-213	255-31-119-180	255-158-218-229
5501.0	255-197-176-213	255-31-119-180	255-158-218-229
5502.0	0-0-0-0	255-158-218-229	255-158-218-229
5503.0	255-31-119-180	255-158-218-229	255-158-218-229
5504.0	255-31-119-180	255-158-218-229	255-158-218-229
5505.0	255-31-119-180	255-158-218-229	255-158-218-229
5506.0	0-0-0-0	255-158-218-229	255-158-218-229
5507.0	0-0-0-0	255-158-218-229	255-158-218-229
5510.0	0-0-0-0	255-44-160-44	0-0-0-0
5511.0	0-0-0-0	0-0-0-0	0-0-0-0
5514.0	0-0-0-0	0-0-0-0	0-0-0-0
5522.0	0-0-0-0	0-0-0-0	0-0-0-0
5524.0	0-0-0-0	0-0-0-0	0-0-0-0
5529.0	255-197-176-213	255-31-119-180	255-158-218-229
5530.0	255-31-119-180	255-158-218-229	255-158-218-229
5531.0	255-23-190-207	255-158-218-229	255-158-218-229
5532.0	255-23-190-207	255-158-218-229	255-158-218-229
5533.0	0-0-0-0	0-0-0-0	255-227-119-194
5534.0	0-0-0-0	255-197-176-213	0-0-0-0
5537.0	0-0-0-0	0-0-0-0	0-0-0-0
5544.0	0-0-0-0	0-0-0-0	0-0-0-0
5546.0	0-0-0-0	0-0-0-0	0-0-0-0
5552.0	0-0-0-0	0-0-0-0	0-0-0-0
5554.0	0-0-0-0	0-0-0-0	0-0-0-0
5555.0	255-23-190-207	255-219-219-141	255-219-219-141
5556.0	255-23-190-207	255-158-218-229	255-158-218-229
5557.0	255-23-190-207	255-219-219-141	255-219-219-141
5558.0	255-148-103-189	255-197-176-213	0-0-0-0
5561.0	0-0-0-0	0-0-0-0	0-0-0-0
5562.0	0-0-0-0	0-0-0-0	0-0-0-0
5563.0	0-0-0-0	0-0-0-0	0-0-0-0
5564.0	0-0-0-0	0-0-0-0	0-0-0-0
5566.0	0-0-0-0	0-0-0-0	0-0-0-0
5567.0	0-0-0-0	0-0-0-0	0-0-0-0
5568.0	0-0-0-0	0-0-0-0	0-0-0-0
5569.0	0-0-0-0	0-0-0-0	0-0-0-0
5571.0	0-0-0-0	0-0-0-0	0-0-0-0
5572.0	0-0-0-0	0-0-0-0	0-0-0-0
5574.0	0-0-0-0	0-0-0-0	0-0-0-0
5576.0	0-0-0-0	0-0-0-0	0-0-0-0
5578.0	0-0-0-0	0-0-0-0	0-0-0-0
5579.0	0-0-0-0	0-0-0-0	0-0-0-0
5581.0	255-23-190-207	255-219-219-141	255-219-219-141
5584.0	255-23-190-207	255-219-219-141	255-219-219-141
5585.0	255-23-190-207	0-0-0-0	255-219-219-141
5586.0	255-23-190-207	255-31-119-180	255-219-219-141
5588.0	255-148-103-189	0-0-0-0	0-0-0-0
5589.0	0-0-0-0	0-0-0-0	0-0-0-0
5590.0	0-0-0-0	0-0-0-0	0-0-0-0
5594.0	255-197-176-213	255-44-160-44	255-219-219-141
5595.0	0-0-0-0	0-0-0-0	0-0-0-0
5596.0	0-0-0-0	255-44-160-44	255-219-219-141
5598.0	255-23-190-207	255-219-219-141	255-219-219-141
5599.0	255-23-190-207	255-31-119-180	255-219-219-141
5604.0	255-140-86-75	255-140-86-75	255-140-86-75
5608.0	255-23-190-207	255-219-219-141	255-219-219-141
5611.0	255-23-190-207	255-31-119-180	255-219-219-141
5612.0	255-23-190-207	255-31-119-180	255-219-219-141
